frame,x,y,z,dx,dy,dz
825,3.799476,3.166895,4.000000,3.799476,3.166895,0.000000
826,3.839341,3.115188,4.000000,3.839341,3.115188,0.000000
827,3.878128,3.059984,4.000000,3.878128,3.059984,0.000000
828,3.915827,3.001343,4.000000,3.915827,3.001343,0.000000
829,3.952426,2.939333,4.000000,3.952426,2.939333,0.000000
830,3.987916,2.874022,4.000000,3.987916,2.874022,0.000000
831,4.022286,2.805484,4.000000,4.022286,2.805484,0.000000
832,4.055528,2.733797,4.000000,4.055528,2.733797,0.000000
833,4.087630,2.659039,4.000000,4.087630,2.659039,0.000000
834,4.118585,2.581296,4.000000,4.118585,2.581296,0.000000
835,4.148384,2.500654,4.000000,4.148384,2.500654,0.000000
836,4.177019,2.417205,4.000000,4.177019,2.417205,0.000000
837,4.204480,2.331042,4.000000,4.204480,2.331042,0.000000
838,4.230762,2.242261,4.000000,4.230762,2.242261,0.000000
839,4.255855,2.150962,4.000000,4.255855,2.150962,0.000000
840,4.279754,2.057248,4.000000,4.279754,2.057248,0.000000
841,4.302452,1.961225,4.000000,4.302452,1.961225,0.000000
842,4.323942,1.862999,4.000000,4.323942,1.862999,0.000000
843,4.344217,1.762681,4.000000,4.344217,1.762681,0.000000
844,4.363274,1.660384,4.000000,4.363274,1.660384,0.000000
845,4.381105,1.556223,4.000000,4.381105,1.556223,0.000000
846,4.397707,1.450315,4.000000,4.397707,1.450315,0.000000
847,4.413073,1.342777,4.000000,4.413073,1.342777,0.000000
848,4.427202,1.233733,4.000000,4.427202,1.233733,0.000000
849,4.440087,1.123303,4.000000,4.440087,1.123303,0.000000
850,4.451725,1.011611,4.000000,4.451725,1.011611,0.000000
851,4.462115,0.898784,4.000000,4.462115,0.898784,0.000000
852,4.471251,0.784948,4.000000,4.471251,0.784948,0.000000
853,4.479132,0.670230,4.000000,4.479132,0.670230,0.000000
854,4.485756,0.554760,4.000000,4.485756,0.554760,0.000000
855,4.491120,0.438666,4.000000,4.491120,0.438666,0.000000
856,4.495224,0.322081,4.000000,4.495224,0.322081,0.000000
857,4.498066,0.205133,4.000000,4.498066,0.205133,0.000000
858,4.499645,0.087955,4.000000,4.499645,0.087955,0.000000
859,4.499961,-0.029321,4.000000,4.499961,-0.029321,0.000000
860,4.499013,-0.146565,4.000000,4.499013,-0.146565,0.000000
861,4.496803,-0.263644,4.000000,4.496803,-0.263644,0.000000
862,4.493330,-0.380427,4.000000,4.493330,-0.380427,0.000000
863,4.488596,-0.496783,4.000000,4.488596,-0.496783,0.000000
864,4.482601,-0.612581,4.000000,4.482601,-0.612581,0.000000
865,4.475349,-0.727691,4.000000,4.475349,-0.727691,0.000000
866,4.466839,-0.841984,4.000000,4.466839,-0.841984,0.000000
867,4.457076,-0.955332,4.000000,4.457076,-0.955332,0.000000
868,4.446062,-1.067607,4.000000,4.446062,-1.067607,0.000000
869,4.433800,-1.178683,4.000000,4.433800,-1.178683,0.000000
870,4.420293,-1.288436,4.000000,4.420293,-1.288436,0.000000
871,4.405545,-1.396742,4.000000,4.405545,-1.396742,0.000000
872,4.389560,-1.503480,4.000000,4.389560,-1.503480,0.000000
873,4.372343,-1.608530,4.000000,4.372343,-1.608530,0.000000
874,4.353898,-1.711773,4.000000,4.353898,-1.711773,0.000000
875,4.334232,-1.813095,4.000000,4.334232,-1.813095,0.000000
876,4.313348,-1.912380,4.000000,4.313348,-1.912380,0.000000
877,4.291254,-2.009519,4.000000,4.291254,-2.009519,0.000000
878,4.267955,-2.104401,4.000000,4.267955,-2.104401,0.000000
879,4.243457,-2.196920,4.000000,4.243457,-2.196920,0.000000
880,4.217769,-2.286972,4.000000,4.217769,-2.286972,0.000000
881,4.190896,-2.374457,4.000000,4.190896,-2.374457,0.000000
882,4.162847,-2.459275,4.000000,4.162847,-2.459275,0.000000
883,4.133630,-2.541332,4.000000,4.133630,-2.541332,0.000000
884,4.103252,-2.620535,4.000000,4.103252,-2.620535,0.000000
885,4.071722,-2.696796,4.000000,4.071722,-2.696796,0.000000
886,4.039049,-2.770029,4.000000,4.039049,-2.770029,0.000000
887,4.005242,-2.840152,4.000000,4.005242,-2.840152,0.000000
888,3.970311,-2.907086,4.000000,3.970311,-2.907086,0.000000
889,3.934265,-2.970755,4.000000,3.934265,-2.970755,0.000000
890,3.897114,-3.031089,4.000000,3.897114,-3.031089,0.000000
891,3.858870,-3.088019,4.000000,3.858870,-3.088019,0.000000
892,3.819542,-3.141482,4.000000,3.819542,-3.141482,0.000000
893,3.779142,-3.191418,4.000000,3.779142,-3.191418,0.000000
894,3.737682,-3.237770,4.000000,3.737682,-3.237770,0.000000
895,3.695171,-3.280487,4.000000,3.695171,-3.280487,0.000000
896,3.651624,-3.319520,4.000000,3.651624,-3.319520,0.000000
897,3.607051,-3.354826,4.000000,3.607051,-3.354826,0.000000
898,3.561466,-3.386365,4.000000,3.561466,-3.386365,0.000000
899,3.514881,-3.414102,4.000000,3.514881,-3.414102,0.000000
