frame,x,y,z,qx,qy,qz,qw
410,-0.07968323677778244,-0.01562974788248539,0.9957560300827026,-45.202388763427734,-57.48505783081055,-58.32561111450195,0.04331769049167633
411,-0.07961728423833847,-0.015660416334867477,0.9957641363143921,-45.3014030456543,-57.61534881591797,-58.48221206665039,0.04323979839682579
412,-0.07954543083906174,-0.015690719708800316,0.9957728385925293,-45.400150299072266,-57.74537658691406,-58.639591217041016,0.04315924644470215
413,-0.07947306334972382,-0.0157014112919569,0.9957823157310486,-45.49874496459961,-57.87497329711914,-58.797325134277344,0.04307142272591591
414,-0.07939990609884262,-0.015696264803409576,0.9957924485206604,-45.5970573425293,-58.00435256958008,-58.95553970336914,0.04297325387597084
415,-0.0793231725692749,-0.015682248398661613,0.9958032965660095,-45.69520950317383,-58.1336555480957,-59.114295959472656,0.04286978021264076
416,-0.07925374805927277,-0.015676425769925117,0.9958130121231079,-45.793174743652344,-58.26272201538086,-59.27308654785156,0.04277456924319267
417,-0.07918406277894974,-0.015655534341931343,0.995823323726654,-45.890785217285156,-58.39179229736328,-59.431453704833984,0.042669620364904404
418,-0.08838719874620438,-0.016024690121412277,0.9947608113288879,-46.006099700927734,-58.556766510009766,-59.64217758178711,0.04880400002002716
419,-0.0882987231016159,-0.01603539288043976,0.9947738647460938,-46.104713439941406,-58.6866340637207,-59.80308532714844,0.04869560897350311
420,-0.08820976316928864,-0.016037145629525185,0.9947871565818787,-46.202964782714844,-58.81573486328125,-59.9631462097168,0.04858415946364403
421,-0.08812355250120163,-0.016034143045544624,0.9948000311851501,-46.30063247680664,-58.9445915222168,-60.12107467651367,0.04847698658704758
422,-0.08803562074899673,-0.01603846251964569,0.9948127865791321,-46.39789581298828,-59.073158264160156,-60.27756118774414,0.04837409406900406
423,-0.08795255422592163,-0.016044048592448235,0.9948248267173767,-46.49494171142578,-59.201393127441406,-60.43368148803711,0.04827602952718735
424,-0.08786063641309738,-0.016045043244957924,0.9948381781578064,-46.591758728027344,-59.32973861694336,-60.5897331237793,0.04816702380776405
425,-0.08776474744081497,-0.016042381525039673,0.9948520660400391,-46.68878173828125,-59.458621978759766,-60.74785614013672,0.048056088387966156
426,-0.09694238752126694,-0.015025340020656586,0.9937167167663574,-46.824981689453125,-59.62392807006836,-60.97894287109375,0.05388461798429489
427,-0.09686168283224106,-0.015090933069586754,0.9937272071838379,-46.921382904052734,-59.752586364746094,-61.13903045654297,0.05381724610924721
428,-0.09678253531455994,-0.015164069831371307,0.9937371611595154,-47.01753616333008,-59.88098907470703,-61.299659729003906,0.05375602841377258
429,-0.09670494496822357,-0.015243572182953358,0.9937466382980347,-47.11427307128906,-60.009525299072266,-61.4600830078125,0.05369849130511284
430,-0.09662442654371262,-0.01532724779099226,0.9937561750411987,-47.2115592956543,-60.13845443725586,-61.62033462524414,0.05364213138818741
431,-0.09654312580823898,-0.015420849435031414,0.9937653541564941,-47.30916213989258,-60.267784118652344,-61.77888870239258,0.0535915307700634
432,-0.09646056592464447,-0.015512489713728428,0.9937745928764343,-47.40637969970703,-60.39674758911133,-61.937129974365234,0.05354256555438042
433,-0.09638077020645142,-0.015597421675920486,0.9937836527824402,-47.50311279296875,-60.52613067626953,-62.090980529785156,0.053494635969400406
434,-0.10525275021791458,-0.015316491015255451,0.9925193190574646,-47.60029983520508,-60.705142974853516,-62.239532470703125,0.05993907153606415
435,-0.10521075129508972,-0.015356825664639473,0.9925256371498108,-47.693904876708984,-60.827632904052734,-62.39011764526367,0.05989817529916763
436,-0.10516127943992615,-0.015410634689033031,0.9925318956375122,-47.789520263671875,-60.951622009277344,-62.543190002441406,0.059866949915885925
437,-0.1051509901881218,-0.015518300235271454,0.9925321936607361,-47.886077880859375,-61.074462890625,-62.700748443603516,0.05985213443636894
438,-0.10513700544834137,-0.01565241627395153,0.9925336837768555,-47.9825553894043,-61.196327209472656,-62.85591506958008,0.05981775373220444
439,-0.10511082410812378,-0.015688957646489143,0.9925388693809509,-48.07798385620117,-61.32267379760742,-63.007164001464844,0.05976731702685356
440,-0.10507043451070786,-0.015434919856488705,0.9925047159194946,-48.18436050415039,-61.376522064208984,-63.07570266723633,0.060468122363090515
441,-0.11333922296762466,-0.01601324789226055,0.9911991953849792,-48.27102279663086,-61.5005989074707,-62.75198745727539,0.06649859249591827
442,-0.11337404698133469,-0.015997115522623062,0.9911984205245972,-48.35307693481445,-61.578102111816406,-62.51862335205078,0.06645436584949493
443,-0.11341384053230286,-0.016053594648838043,0.9911935329437256,-48.435665130615234,-61.65867233276367,-62.29130554199219,0.06644503027200699
444,-0.11345314979553223,-0.01611519046127796,0.9911882281303406,-48.51626205444336,-61.739898681640625,-62.05876922607422,0.06644292175769806
445,-0.11348703503608704,-0.01617538556456566,0.9911832809448242,-48.59575271606445,-61.81965637207031,-61.81736755371094,0.06644406169652939
446,-0.11351977288722992,-0.01628851518034935,0.9911747574806213,-48.675193786621094,-61.898006439208984,-61.567508697509766,0.06648732721805573
447,-0.11355048418045044,-0.016516057774424553,0.9911596775054932,-48.7528190612793,-61.97456741333008,-61.3118782043457,0.06660353392362595
448,-0.12255750596523285,-0.015583758242428303,0.9897063374519348,-48.85020065307617,-62.06938934326172,-61.02389144897461,0.07223807275295258
449,-0.12256309390068054,-0.015692198649048805,0.9897016286849976,-48.93522644042969,-62.14961624145508,-60.77487564086914,0.07226868718862534
450,-0.12258374691009521,-0.015792028978466988,0.9896952509880066,-49.02068328857422,-62.22962951660156,-60.5280876159668,0.0722990408539772
451,-0.12259270250797272,-0.015946656465530396,0.9896869659423828,-49.10233688354492,-62.308624267578125,-60.279541015625,0.07236393541097641
452,-0.12259991466999054,-0.0161445289850235,0.9896752834320068,-49.183101654052734,-62.38785934448242,-60.02851486206055,0.07246685028076172
453,-0.12260428071022034,-0.016424505040049553,0.9896592497825623,-49.26286315917969,-62.46725845336914,-59.77993392944336,0.07261627912521362
454,-0.12261617928743362,-0.016658024862408638,0.9896444082260132,-49.34317398071289,-62.547237396240234,-59.5367317199707,0.07274456322193146
455,-0.12261735647916794,-0.01677626371383667,0.9896366000175476,-49.42402267456055,-62.626373291015625,-59.29119110107422,0.07282127439975739
456,-0.12261167913675308,-0.01689073070883751,0.9896309971809387,-49.50702667236328,-62.70452117919922,-59.046173095703125,0.0728813111782074
457,-0.13138586282730103,-0.017517870292067528,0.9880164861679077,-49.63555145263672,-62.830413818359375,-58.66539001464844,0.07908441126346588
458,-0.1314358413219452,-0.01754879765212536,0.988007128238678,-49.72314453125,-62.90909194946289,-58.43007278442383,0.07911108434200287
459,-0.13148775696754456,-0.017596935853362083,0.9879969954490662,-49.810081481933594,-62.98822784423828,-58.19583511352539,0.07914100587368011
460,-0.13152939081192017,-0.01772437058389187,0.9879859089851379,-49.89528274536133,-63.06769943237305,-57.95404815673828,0.07918144017457962
461,-0.13155631721019745,-0.017867717891931534,0.9879760146141052,-49.98173522949219,-63.14990234375,-57.70624542236328,0.07922808825969696
462,-0.1315765380859375,-0.018017340451478958,0.9879674911499023,-50.069236755371094,-63.23383712768555,-57.45146560668945,0.07926777005195618
463,-0.13158057630062103,-0.018158692866563797,0.9879611134529114,-50.15867233276367,-63.31840515136719,-57.19246292114258,0.07930779457092285
464,-0.13158562779426575,-0.018274685367941856,0.9879567623138428,-50.25045394897461,-63.4036979675293,-56.93606948852539,0.07932648062705994
465,-0.13988634943962097,-0.016803769394755363,0.9864094257354736,-50.3560905456543,-63.504066467285156,-56.62229537963867,0.08453361690044403
466,-0.13990147411823273,-0.01703871786594391,0.9863924980163574,-50.445472717285156,-63.586944580078125,-56.3785514831543,0.08465854823589325
467,-0.13994736969470978,-0.01736501231789589,0.9863656759262085,-50.535526275634766,-63.67236328125,-56.13468551635742,0.08482930809259415
468,-0.1399921178817749,-0.017697518691420555,0.98633873462677,-50.624427795410156,-63.75869369506836,-55.8876838684082,0.08500001579523087
469,-0.14003747701644897,-0.017925526946783066,0.9863165020942688,-50.71223449707031,-63.844757080078125,-55.639556884765625,0.08513529598712921
470,-0.14007152616977692,-0.018047766759991646,0.9863031506538391,-50.801509857177734,-63.931114196777344,-55.393959045410156,0.0852079689502716
471,-0.14010562002658844,-0.018102679401636124,0.9862954020500183,-50.89006042480469,-64.0167465209961,-55.1477165222168,0.08522945642471313
472,-0.14799247682094574,-0.017247650772333145,0.9846697449684143,-50.991214752197266,-64.099609375,-54.83747100830078,0.09069941192865372
473,-0.14801602065563202,-0.017261885106563568,0.9846658706665039,-51.084346771240234,-64.18669128417969,-54.60850524902344,0.09069951623678207
474,-0.14805366098880768,-0.017270339652895927,0.9846610426902771,-51.17721939086914,-64.27384185791016,-54.37441635131836,0.09068956971168518
475,-0.14810313284397125,-0.017245983704924583,0.9846572279930115,-51.27054214477539,-64.36286163330078,-54.1326904296875,0.09065473079681396
476,-0.14814800024032593,-0.017218679189682007,0.9846533536911011,-51.36249542236328,-64.44953155517578,-53.88861846923828,0.09062834084033966
477,-0.14817829430103302,-0.017197081819176674,0.9846509695053101,-51.45386505126953,-64.53388977050781,-53.645164489746094,0.0906088575720787
478,-0.148212268948555,-0.017176061868667603,0.9846482276916504,-51.54480743408203,-64.61568450927734,-53.40181350708008,0.09058710187673569
479,-0.1482377052307129,-0.017174258828163147,0.9846461415290833,-51.63654327392578,-64.69795989990234,-53.163002014160156,0.09056837856769562
480,-0.15559181571006775,-0.018150782212615013,0.9828790426254272,-51.747657775878906,-64.80624389648438,-52.83298110961914,0.09700815379619598
481,-0.15560805797576904,-0.01812918111681938,0.9828792810440063,-51.841922760009766,-64.89220428466797,-52.59634780883789,0.0969838798046112
482,-0.15562741458415985,-0.018141839653253555,0.9828768372535706,-51.935298919677734,-64.97798156738281,-52.35918426513672,0.09697498381137848
483,-0.15566378831863403,-0.018150687217712402,0.9828706979751587,-52.02784729003906,-65.06189727783203,-52.12342834472656,0.0969773381948471
484,-0.15570802986621857,-0.018179412931203842,0.9828623533248901,-52.121253967285156,-65.146240234375,-51.88778305053711,0.09698504954576492
485,-0.15577419102191925,-0.018228482455015182,0.9828505516052246,-52.2161750793457,-65.23501586914062,-51.64348602294922,0.09699007123708725
486,-0.1558387130498886,-0.018266955390572548,0.9828391671180725,-52.31182098388672,-65.32410430908203,-51.400489807128906,0.09699378162622452
487,-0.15588831901550293,-0.018340924754738808,0.9828274250030518,-52.40660095214844,-65.41104125976562,-51.15827941894531,0.09701908379793167
488,-0.16287413239479065,-0.019156187772750854,0.9811062812805176,-52.4853401184082,-65.51696014404297,-50.85220718383789,0.10264266282320023
489,-0.16289949417114258,-0.019162572920322418,0.9811034798622131,-52.581146240234375,-65.60262298583984,-50.61671829223633,0.10262835770845413
490,-0.16293807327747345,-0.019154392182826996,0.9810988903045654,-52.67668151855469,-65.68994140625,-50.375511169433594,0.10261216759681702
491,-0.1629772037267685,-0.01915586367249489,0.9810919761657715,-52.77203369140625,-65.7766342163086,-50.13589859008789,0.10261616855859756
492,-0.16300830245018005,-0.01914815790951252,0.981085479259491,-52.86716079711914,-65.86222839355469,-49.89554214477539,0.1026306301355362
493,-0.16304424405097961,-0.019145045429468155,0.9810792207717896,-52.962066650390625,-65.9483871459961,-49.652984619140625,0.10263406485319138
494,-0.1630721390247345,-0.019125735387206078,0.9810751080513,-53.05693817138672,-66.03490447998047,-49.41071319580078,0.10263270884752274
495,-0.17151190340518951,-0.018137341365218163,0.9790636897087097,-53.185874938964844,-66.16564178466797,-49.12960433959961,0.10811638832092285
496,-0.1715097278356552,-0.018166575580835342,0.9790678024291992,-53.284690856933594,-66.25447845458984,-48.89110565185547,0.10807744413614273
497,-0.17150762677192688,-0.018178019672632217,0.9790724515914917,-53.38300323486328,-66.34415435791016,-48.652061462402344,0.10803691297769547
498,-0.17152409255504608,-0.018185419961810112,0.9790738821029663,-53.48098373413086,-66.43400573730469,-48.41181945800781,0.10799630731344223
499,-0.17156606912612915,-0.01815631240606308,0.9790699481964111,-53.57891845703125,-66.52542114257812,-48.16715621948242,0.1079694926738739
500,-0.1716112345457077,-0.018146831542253494,0.9790661334991455,-53.67790985107422,-66.6171646118164,-47.925750732421875,0.10793457925319672
501,-0.171644926071167,-0.0181368850171566,0.9790643453598022,-53.777366638183594,-66.71023559570312,-47.68520736694336,0.10789857804775238
502,-0.17166323959827423,-0.01813492178916931,0.9790671467781067,-53.87769317626953,-66.80501556396484,-47.44486999511719,0.10784473270177841
503,-0.17753329873085022,-0.02006535790860653,0.9772850275039673,-53.9760856628418,-66.9165267944336,-47.20372772216797,0.11398863047361374
504,-0.17757125198841095,-0.020103326067328453,0.9772850275039673,-54.07657241821289,-67.01195526123047,-46.96071243286133,0.11392290145158768
505,-0.17759202420711517,-0.020092718303203583,0.9772908687591553,-54.17619705200195,-67.10542297363281,-46.72029113769531,0.11384175717830658
506,-0.17762449383735657,-0.02003154531121254,0.9772993326187134,-54.276344299316406,-67.1995620727539,-46.479347229003906,0.11372967064380646
507,-0.17763273417949677,-0.019988693296909332,0.9773085713386536,-54.37811279296875,-67.29314422607422,-46.23849105834961,0.11364453285932541
508,-0.18465913832187653,-0.019963910803198814,0.9752627611160278,-54.47346878051758,-67.39481353759766,-45.993438720703125,0.11985427141189575
509,-0.1846301406621933,-0.01995464414358139,0.9752764701843262,-54.5756721496582,-67.48858642578125,-45.752052307128906,0.11978881806135178
510,-0.1845969557762146,-0.019933735951781273,0.9752911925315857,-54.678585052490234,-67.58283233642578,-45.5110969543457,0.11972367763519287
511,-0.18455031514167786,-0.01992175355553627,0.9753076434135437,-54.78201675415039,-67.67791748046875,-45.2697639465332,0.11966366320848465
512,-0.18451684713363647,-0.01992504484951496,0.9753215312957764,-54.8861198425293,-67.77323913574219,-45.02859878540039,0.11960138380527496
513,-0.18449613451957703,-0.019908824935555458,0.9753332734107971,-54.990386962890625,-67.86771392822266,-44.788414001464844,0.11954019218683243
514,-0.18448856472969055,-0.01988907903432846,0.9753427505493164,-55.094730377197266,-67.96216583251953,-44.549156188964844,0.11947789788246155
515,-0.1906711906194687,-0.02069864235818386,0.9734525084495544,-55.198814392089844,-68.09650421142578,-44.298675537109375,0.12492544949054718
516,-0.19068323075771332,-0.020731039345264435,0.9734573364257812,-55.30237579345703,-68.19125366210938,-44.06143569946289,0.1248641163110733
517,-0.19070643186569214,-0.020744571462273598,0.9734603762626648,-55.406436920166016,-68.2865219116211,-43.82402038574219,0.1248025894165039
518,-0.1907346546649933,-0.020750127732753754,0.9734618663787842,-55.5108757019043,-68.38196563720703,-43.58655548095703,0.1247466579079628
519,-0.19075307250022888,-0.020753102377057076,0.9734660983085632,-55.6158447265625,-68.47766876220703,-43.34833526611328,0.12468486279249191
520,-0.19077272713184357,-0.020764779299497604,0.9734686613082886,-55.72090148925781,-68.5733642578125,-43.11017608642578,0.1246325895190239
521,-0.19078488647937775,-0.02078370191156864,0.9734733700752258,-55.826194763183594,-68.66895294189453,-42.87290573120117,0.12457462400197983
522,-0.19079159200191498,-0.02081041969358921,0.9734785556793213,-55.93182373046875,-68.76509857177734,-42.63615798950195,0.12451958656311035
523,-0.19637535512447357,-0.02441328950226307,0.9713829159736633,-56.02692413330078,-68.8697738647461,-42.40470886230469,0.1313619762659073
524,-0.19636370241641998,-0.02436854876577854,0.9713975191116333,-56.13426971435547,-68.96766662597656,-42.1663703918457,0.1312800943851471
525,-0.19634155929088593,-0.024348407983779907,0.9714117646217346,-56.241539001464844,-69.06529235839844,-41.9284553527832,0.13121138513088226
526,-0.1963314712047577,-0.02430090121924877,0.9714246988296509,-56.34891128540039,-69.16241455078125,-41.69152069091797,0.13113939762115479
527,-0.19632360339164734,-0.024264030158519745,0.9714365601539612,-56.455787658691406,-69.2589340209961,-41.45565414428711,0.1310700625181198
528,-0.19631972908973694,-0.02420639805495739,0.9714489579200745,-56.562461853027344,-69.35506439208984,-41.221031188964844,0.13099461793899536
529,-0.19631817936897278,-0.02414180338382721,0.9714604020118713,-56.66927719116211,-69.45197296142578,-40.986263275146484,0.13092391192913055
530,-0.19633547961711884,-0.024047646671533585,0.9714670181274414,-56.77713394165039,-69.55127716064453,-40.75109100341797,0.1308661252260208
531,-0.20239052176475525,-0.0240178219974041,0.9694549441337585,-56.87471008300781,-69.65058135986328,-40.531463623046875,0.13644924759864807
532,-0.2023792266845703,-0.024027690291404724,0.9694662094116211,-56.98344039916992,-69.74897003173828,-40.29954528808594,0.136384055018425
533,-0.20236651599407196,-0.024027828127145767,0.9694783687591553,-57.09257125854492,-69.84770202636719,-40.06724548339844,0.1363164782524109
534,-0.2023455649614334,-0.024048250168561935,0.9694900512695312,-57.20244216918945,-69.9471435546875,-39.834228515625,0.13626067340373993
535,-0.2023252695798874,-0.02408604323863983,0.9695001840591431,-57.312557220458984,-70.04689025878906,-39.600704193115234,0.1362125426530838
536,-0.2023194581270218,-0.02411702834069729,0.9695069789886475,-57.422821044921875,-70.1465835571289,-39.36726760864258,0.13616712391376495
537,-0.20233072340488434,-0.024129370227456093,0.9695116877555847,-57.53352737426758,-70.2468490600586,-39.1328239440918,0.136114701628685
538,-0.20732583105564117,-0.025668811053037643,0.9676251411437988,-57.64337921142578,-70.38127899169922,-38.898677825927734,0.14162874221801758
539,-0.207281693816185,-0.025747977197170258,0.9676378965377808,-57.75487518310547,-70.48457336425781,-38.66489028930664,0.14159205555915833
540,-0.2072392702102661,-0.025834249332547188,0.967650830745697,-57.86662292480469,-70.58788299560547,-38.431304931640625,0.14154981076717377
541,-0.20719265937805176,-0.025921888649463654,0.9676649570465088,-57.978294372558594,-70.69110870361328,-38.19805145263672,0.1415056735277176
542,-0.20715266466140747,-0.02599918842315674,0.9676766395568848,-58.09011459350586,-70.79422760009766,-37.96534729003906,0.14147034287452698
543,-0.20712357759475708,-0.026049695909023285,0.96768718957901,-58.20163345336914,-70.89701843261719,-37.732582092285156,0.1414315551519394
544,-0.2070935219526291,-0.026110215112566948,0.9676972031593323,-58.313331604003906,-70.9997329711914,-37.49990463256836,0.14139530062675476
545,-0.2125951200723648,-0.02626970037817955,0.9656496047973633,-58.42196273803711,-71.09519958496094,-37.27244186401367,0.1470855325460434
546,-0.21255335211753845,-0.026319291442632675,0.9656693339347839,-58.533973693847656,-71.19715118408203,-37.04475021362305,0.1470073014497757
547,-0.21251165866851807,-0.026349667459726334,0.965688943862915,-58.646148681640625,-71.29971313476562,-36.817073822021484,0.14693300426006317
548,-0.21246472001075745,-0.026382481679320335,0.9657081365585327,-58.75855255126953,-71.40277862548828,-36.58937072753906,0.14686904847621918
549,-0.21242642402648926,-0.02643078938126564,0.965724766254425,-58.87160110473633,-71.50581359863281,-36.36191177368164,0.14680662751197815
550,-0.21238841116428375,-0.02648969739675522,0.965739369392395,-58.98507308959961,-71.60919189453125,-36.133880615234375,0.14675486087799072
551,-0.21693354845046997,-0.028755035251379013,0.9637905359268188,-59.169830322265625,-71.71400451660156,-35.88060760498047,0.1523836851119995
552,-0.21684637665748596,-0.028964823111891747,0.9638067483901978,-59.286991119384766,-71.8179702758789,-35.64945602416992,0.15236574411392212
553,-0.21675638854503632,-0.029199989512562752,0.9638237357139587,-59.404945373535156,-71.9223403930664,-35.41828155517578,0.15234138071537018
554,-0.21666039526462555,-0.029437890276312828,0.963843047618866,-59.523582458496094,-72.02780151367188,-35.186500549316406,0.15230971574783325
555,-0.21657238900661469,-0.029682453721761703,0.9638606905937195,-59.642486572265625,-72.13381958007812,-34.95382308959961,0.15227581560611725
556,-0.21648453176021576,-0.029893629252910614,0.9638797044754028,-59.76161575317383,-72.24091339111328,-34.72020721435547,0.152239128947258
557,-0.22156928479671478,-0.02816128171980381,0.961974561214447,-59.860572814941406,-72.31663513183594,-34.511436462402344,0.15722256898880005
558,-0.2215484380722046,-0.028162777423858643,0.9619874954223633,-59.97816467285156,-72.42103576660156,-34.27956008911133,0.1571727693080902
559,-0.22151950001716614,-0.028160972520709038,0.9620035886764526,-60.09712219238281,-72.52648162841797,-34.04772186279297,0.15711504220962524
560,-0.22149400413036346,-0.028139736503362656,0.9620203971862793,-60.217140197753906,-72.63265228271484,-33.8155403137207,0.15705232322216034
561,-0.2214590311050415,-0.028131073340773582,0.9620383977890015,-60.33741760253906,-72.73967742919922,-33.5841064453125,0.1569928228855133
562,-0.2214168906211853,-0.028125910088419914,0.9620585441589355,-60.457763671875,-72.84717559814453,-33.353973388671875,0.15692968666553497
563,-0.2213786244392395,-0.02815265767276287,0.9620780348777771,-60.578392028808594,-72.9554214477539,-33.12477493286133,0.15685904026031494
564,-0.22133243083953857,-0.028219493106007576,0.9620977640151978,-60.698875427246094,-73.0638427734375,-32.896358489990234,0.15679126977920532
565,-0.22128529846668243,-0.028302032500505447,0.9621168375015259,-60.82001876831055,-73.17207336425781,-32.668758392333984,0.15672600269317627
566,-0.2212325632572174,-0.028355861082673073,0.962136447429657,-60.94120788574219,-73.2797622680664,-32.44208908081055,0.15667036175727844
567,-0.22118908166885376,-0.02839638665318489,0.9621540307998657,-61.06230926513672,-73.3875961303711,-32.21644592285156,0.15661655366420746
568,-0.22114208340644836,-0.028433676809072495,0.9621717929840088,-61.18431091308594,-73.49571990966797,-31.990543365478516,0.15656694769859314
569,-0.2210749238729477,-0.028494931757450104,0.9621912240982056,-61.3068733215332,-73.60429382324219,-31.76409339904785,0.15653133392333984
570,-0.22101469337940216,-0.02857821062207222,0.9622092247009277,-61.429988861083984,-73.71281433105469,-31.537498474121094,0.15649041533470154
571,-0.2209499329328537,-0.028657929971814156,0.9622278809547424,-61.55272674560547,-73.82125091552734,-31.311298370361328,0.15645238757133484
572,-0.2208903580904007,-0.02871209941804409,0.9622468948364258,-61.674869537353516,-73.92964172363281,-31.084829330444336,0.1564098596572876
573,-0.22082418203353882,-0.028787128627300262,0.9622657895088196,-61.797183990478516,-74.03827667236328,-30.858274459838867,0.1563732624053955
574,-0.22076748311519623,-0.028856942430138588,0.962283194065094,-61.91984558105469,-74.14732360839844,-30.63155174255371,0.1563330888748169
575,-0.22070667147636414,-0.028939032927155495,0.9622985124588013,-62.04297637939453,-74.25652313232422,-30.403703689575195,0.1563097983598709
576,-0.22065480053424835,-0.028996195644140244,0.962310791015625,-62.166526794433594,-74.3655776977539,-30.176372528076172,0.15629668533802032
577,-0.22061748802661896,-0.029040981084108353,0.9623206853866577,-62.290035247802734,-74.47509765625,-29.950672149658203,0.15628018975257874
578,-0.22059573233127594,-0.029089070856571198,0.9623294472694397,-62.41377258300781,-74.58497619628906,-29.726451873779297,0.15624837577342987
579,-0.2205837070941925,-0.029125245288014412,0.9623380899429321,-62.53822708129883,-74.69563293457031,-29.5028133392334,0.15620476007461548
580,-0.22057998180389404,-0.02915261499583721,0.9623470902442932,-62.66208267211914,-74.80604553222656,-29.27988052368164,0.15614967048168182
581,-0.2205800861120224,-0.029167674481868744,0.9623550772666931,-62.785728454589844,-74.91657257080078,-29.057109832763672,0.15609729290008545
582,-0.22058290243148804,-0.029197368770837784,0.9623613953590393,-62.90953063964844,-75.0272445678711,-28.833600997924805,0.15604925155639648
583,-0.22058923542499542,-0.029226182028651237,0.9623673558235168,-63.0333251953125,-75.13786315917969,-28.610530853271484,0.15599820017814636
584,-0.22059474885463715,-0.029243992641568184,0.9623739123344421,-63.156593322753906,-75.24870300292969,-28.388294219970703,0.15594640374183655
585,-0.2206028252840042,-0.029268082231283188,0.9623799920082092,-63.27962875366211,-75.36009979248047,-28.166751861572266,0.15589287877082825
586,-0.22060970962047577,-0.02932245284318924,0.9623870849609375,-63.40230178833008,-75.47172546386719,-27.945714950561523,0.155829057097435
587,-0.22061118483543396,-0.029353000223636627,0.9623947143554688,-63.52372741699219,-75.58382415771484,-27.72634506225586,0.1557740867137909
588,-0.2206079512834549,-0.0293626356869936,0.9624029994010925,-63.645172119140625,-75.69584655761719,-27.50816535949707,0.1557254195213318
589,-0.2206072062253952,-0.029367132112383842,0.9624104499816895,-63.765907287597656,-75.8075180053711,-27.29064178466797,0.15567968785762787
590,-0.22060136497020721,-0.029346657916903496,0.9624194502830505,-63.88591766357422,-75.91917419433594,-27.073694229125977,0.15563637018203735
591,-0.22059105336666107,-0.029331404715776443,0.9624282121658325,-64.0052719116211,-76.03125762939453,-26.859132766723633,0.1555994749069214
592,-0.22058355808258057,-0.029317868873476982,0.9624359011650085,-64.12448120117188,-76.14387512207031,-26.645488739013672,0.15556517243385315
593,-0.22057951986789703,-0.029333822429180145,0.9624443054199219,-64.24378204345703,-76.2583236694336,-26.432281494140625,0.15551601350307465
594,-0.22057995200157166,-0.0294025968760252,0.9624547958374023,-64.36380004882812,-76.37507629394531,-26.218948364257812,0.15543720126152039
595,-0.22058309614658356,-0.029527543112635612,0.9624625444412231,-64.48490905761719,-76.49207305908203,-26.007375717163086,0.1553613245487213
596,-0.22059305012226105,-0.029675517231225967,0.9624701738357544,-64.60786437988281,-76.61027526855469,-25.795360565185547,0.1552715003490448
597,-0.2205984890460968,-0.029783427715301514,0.9624751210212708,-64.73121643066406,-76.7269058227539,-25.58435821533203,0.15521280467510223
598,-0.22059980034828186,-0.029874883592128754,0.9624790549278259,-64.85484313964844,-76.84185028076172,-25.374465942382812,0.15516887605190277
599,-0.2206083983182907,-0.029947465285658836,0.9624807834625244,-64.97819519042969,-76.95616912841797,-25.165424346923828,0.15513169765472412
600,-0.2206152379512787,-0.030011583119630814,0.9624814391136169,-65.10236358642578,-77.0697250366211,-24.95636558532715,0.1551058143377304
601,-0.22061918675899506,-0.030067939311265945,0.9624795913696289,-65.22669982910156,-77.18180847167969,-24.746810913085938,0.15510064363479614
602,-0.2206200659275055,-0.03012063354253769,0.9624762535095215,-65.35153198242188,-77.29336547851562,-24.535648345947266,0.15510965883731842
603,-0.22061477601528168,-0.03017490729689598,0.9624735116958618,-65.4771499633789,-77.40477752685547,-24.323143005371094,0.15512417256832123
604,-0.22060783207416534,-0.030244573950767517,0.9624715447425842,-65.60302734375,-77.516845703125,-24.10987091064453,0.15513214468955994
605,-0.22059907019138336,-0.030333498492836952,0.9624700546264648,-65.72982788085938,-77.62799072265625,-23.89579200744629,0.15513674914836884
606,-0.2205858826637268,-0.030432824045419693,0.9624689817428589,-65.8563232421875,-77.7394790649414,-23.683218002319336,0.1551426500082016
607,-0.220575213432312,-0.030510172247886658,0.9624677896499634,-65.98123168945312,-77.85206604003906,-23.47311782836914,0.15515029430389404
608,-0.22056865692138672,-0.030557841062545776,0.9624652862548828,-66.10591888427734,-77.96421813964844,-23.263111114501953,0.1551656723022461
609,-0.2205619066953659,-0.030599625781178474,0.9624596834182739,-66.22931671142578,-78.07568359375,-23.05495262145996,0.15520155429840088
610,-0.22056463360786438,-0.030618786811828613,0.9624467492103577,-66.35030364990234,-78.18506622314453,-22.85055160522461,0.15527403354644775
611,-0.2205708771944046,-0.030617183074355125,0.9624342322349548,-66.47161102294922,-78.29612731933594,-22.644071578979492,0.15534332394599915
612,-0.22057750821113586,-0.030619759112596512,0.9624256491661072,-66.59503173828125,-78.4090347290039,-22.436307907104492,0.15538612008094788
613,-0.22059562802314758,-0.030608350411057472,0.9624219536781311,-66.72116088867188,-78.52479553222656,-22.22701644897461,0.15538561344146729
614,-0.22061263024806976,-0.030613010749220848,0.9624183773994446,-66.84931945800781,-78.64143371582031,-22.0164794921875,0.15538275241851807
615,-0.2206224501132965,-0.030645733699202538,0.9624113440513611,-66.9784164428711,-78.75718688964844,-21.806543350219727,0.15540578961372375
616,-0.22062520682811737,-0.03075949288904667,0.9624091386795044,-67.11103820800781,-78.8760986328125,-21.595844268798828,0.1553930640220642
617,-0.22062720358371735,-0.030898567289114,0.9624113440513611,-67.24761199951172,-78.99640655517578,-21.384586334228516,0.15534916520118713
618,-0.22062543034553528,-0.031057430431246758,0.962417483329773,-67.38661193847656,-79.11920166015625,-21.174518585205078,0.15528196096420288
